tconst,title,startYear,endYear,runtime,genres,avgRating,numVotes,Rating,Summary,ReleaseDate,Genre,Language,Poster
tt0083100,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,1981,1981,77,Adventure Crime Mystery,8.5,6531,,"When Sir Charles Baskerville is found dead in his country house, Dr James Mortimer asks Sherlock Holmes for help to save Sir Henry Baskerville, the only known heir, from the curse that haunt... Read all","Release dateJuly 25, 1981 (Soviet Union)",,Russian,"https://m.media-amazon.com/images/M/MV5BMmU4ODMyYWUtZTg2Yi00MTRmLTk5YzctNzU3NWVhZDQ1YTRmXkEyXkFqcGdeQXVyMTEyMTQyNzA1._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt15096728,High Water,2022,\N,45,Drama,7.1,6530,,"When the flood wave approaches the capital of Lower Silesia, a decision is made to save the city from the destructive elements, the surrounding villages and fields should be sacrificed.","Release dateOctober 5, 2022 (United States)",,Polish,"https://m.media-amazon.com/images/M/MV5BNTFiYmI2YjItMmE2Ny00YzcxLWFiYjItODZlZjBkN2IwMTMxXkEyXkFqcGdeQXVyNDg0NjMwNDY@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt7605396,The Twelve,2019,2023,50,Drama Thriller,7.4,6520,,Twelve ordinary people are called for jury duty for a murder case as traumatizing as it is controversial in which a woman stands trial for killing her own blood.,"Release dateNovember 3, 2019 (Belgium)",,,"https://m.media-amazon.com/images/M/MV5BNzAzMWJmNDEtYzc0MS00NDVkLTg4ZmItMmMzNDkyNjlmZmE2XkEyXkFqcGdeQXVyMTMxODk0MTI@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt0094481,Home and Away,1988,\N,22,Drama Romance,5.1,6518,,"This show chronicles the lives, loves, happiness, and heartbreaks of the residents of Summer Bay, a small coastal town jon the upper Northern Beaches of Sydney, New South Wales, Australia.","Release dateJanuary 16, 2022 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTc3NDg5NzM2MF5BMl5BanBnXkFtZTcwNzI1NDExOQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt5569404,Woman of the Dead,2022,\N,45,Crime Drama Mystery,6.8,6511,,"In a vengeful quest to find out who killed her husband, a woman ends up exposing her small community's deepest and ugliest secrets.","Release dateJanuary 5, 2023 (United States)",,German,"https://m.media-amazon.com/images/M/MV5BYTAyYmNjOGMtM2ExYS00Zjc0LThiNzgtNDA2MDM3YWZhY2JkXkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_QL75_UY281_CR6,0,190,281_.jpg"
tt1044418,Jonas,2009,2010,25,Comedy Family Music,4.7,6509,,The show follows the Jonas Brothers through fun and unusual situations as they try to live ordinary lives.,"Release dateMay 2, 2009 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BM2E2Mzk5MDctOTQ4ZC00ZTY1LWE2ZmItNmNjMzllNWRlZWZiXkEyXkFqcGdeQXVyMTMxMTk3MDc5._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt6625730,Patria,2020,2020,58,Drama,8.2,6508,,The story of two families affected by ETA's terrorism in the Basque Country.,"Release dateSeptember 27, 2020 (United States)",,SpanishBasque,"https://m.media-amazon.com/images/M/MV5BODY3Yjg5MmUtOTBhMy00ZDA5LTg1NjgtMDJjMzgzOTZjOGM0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UY281_CR6,0,190,281_.jpg"
tt11905720,She,2020,\N,\N,Crime Drama,6.4,6502,,An undercover assignment to expose a drug ring becomes a timid Mumbai constable's road to empowerment as she realizes her dormant sexuality's potential.,"Release dateMarch 20, 2020 (United States)",,Hindi,"https://m.media-amazon.com/images/M/MV5BYzc4ZmFhZjItOWJjMy00YzhiLTkxMDAtNWUyNjIyOTJkYmY3XkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt15669534,Tales of the Walking Dead,2022,2022,44,Drama Fantasy Horror,5.9,6501,,"An episodic anthology that will follow individual characters from the The Walking Dead TV universe, both new and old.","Release dateAugust 14, 2022 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYjc1MTgyOWItMDYxYi00MzY1LTk0MmYtNDI0MWM0ZjQzZjhjXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt6916746,Alexa & Katie,2018,2020,25,Comedy Drama Family,7.5,6501,,Lifelong best friends Alexa Mendoza and Katie Cooper are anticipating the start of their freshman year of high school. They confront a crisis that leaves them feeling like outsiders at a tim... Read all,"Release dateMarch 23, 2018 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNTk2NzY2NTItYWFhMS00NGM5LWIwNTgtMTEwNzdiMzE4Njk3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt13044528,La Révolution,2020,2020,\N,Action Adventure Drama,6.6,6493,,"In a reimagined history of the French Revolution, the guillotine's future inventor uncovers a disease that drives the aristocracy to murder commoners.","Release dateOctober 16, 2020 (United States)",,French,"https://m.media-amazon.com/images/M/MV5BZjRkM2IyM2UtYzRkYi00ODdlLWFiODktODQzZWNiMmFjZjM1XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt0259733,Waking the Dead,2000,2011,100,Crime Drama Mystery,7.9,6492,,Drama series following a team of detectives who investigate unsolved murders using modern technology.,"Release dateJune 18, 2001 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BN2Q2Zjg4YmMtNDJhNS00NTY5LWE5N2YtY2M4NzMyYTJhN2Y1XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0468999,Mind of Mencia,2005,2008,30,Comedy,3,6492,,"Carlos Mencia is speaking his mind and taking no prisoners. Enter the Mind of Mencia and get ready for a merciless mix of up close stand-up, unconventional street interviews, and shocking co... Read all","Release dateJuly 6, 2005 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMjE1NDYyMjM5MF5BMl5BanBnXkFtZTcwMjQ5MzMzMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt6244192,Leah Remini: Scientology and the Aftermath,2016,2019,47,Documentary History Mystery,8.9,6491,,A series featuring stories from former members of the Church of Scientology whose lives have been affected by the Church's alleged harmful practices.,"Release dateNovember 29, 2016 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BZDU1NzBlMmUtOGIzOS00NzFkLWFjZDktZmRmMGQ5ZWY2Y2NjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt10483610,Capitani,2019,2022,\N,Crime Drama Mystery,6.6,6490,,"In a Luxembourg village where everyone is keeping secrets, gruff police inspector Luc Capitani investigates the suspicious death of a 15-year-old girl.","Release dateFebruary 11, 2021 (United States)",,Luxembourgish,"https://m.media-amazon.com/images/M/MV5BNzQzMWZmZDctMjMxZS00NzlkLTlkNTYtMmEzOWM0YTFhY2RkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR6,0,190,281_.jpg"
tt4130418,Hip-Hop Evolution,2016,\N,90,Documentary Music,8.4,6490,,"MC and journalist Shad Kabango meets with Hip-Hop's biggest stars to retrace how Hip-Hop became the world's most popular music, but realizes that Hip-Hop's true legacy is something much more... Read all","Release dateSeptember 4, 2016 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BODRiOTFhNWItMDc2Yi00OGY2LTgxZDktMDYwMTU1ZjFkZDQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQzNDE1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt0088478,Amazing Stories,1985,1987,30,Adventure Comedy Drama,7.4,6478,,"Truly amazing, fantastical, funny, and odd, and sometimes scary, sad, and endearing stories are portrayed. Many famous actors, actresses, and directors made guest appearances.","Release dateSeptember 29, 1985 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYzBkMTEzZDktYmQyMS00ZDE5LWI5MWUtMGEwYzQ3ZjJhYjMxXkEyXkFqcGdeQXVyMjIzMTQ5NjE@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0407384,Earthsea,2004,2005,45,Adventure Drama Fantasy,5.7,6478,,A reckless young man is destined to become the greatest sorcerer the mystical land of Earthsea has ever known.,"Release dateDecember 13, 2004 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTk0MjY2NTEyMV5BMl5BanBnXkFtZTcwMDMzMzcyMQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt2983222,Dare Me,2019,2020,42,Crime Mystery Thriller,6.7,6477,,"Relationships topple and loyalties flip when Colette French, an icy new cheerleading coach, takes over the suburban high school squad ruled by Beth and her devoted BFF, Addy.","Release dateDecember 19, 2019 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYWQ3OWM0MjgtODRkMy00NTUwLWI0YTEtOGZhNTJhMzE0NGEwXkEyXkFqcGdeQXVyMjIwNTI1MTM@._V1_QL75_UY281_CR7,0,190,281_.jpg"
tt1321805,10 Things I Hate About You,2009,2010,30,Comedy,7.2,6472,,"At Padua High, newcomers Kat and Bianca Stratford attempt to navigate the popular crowd.","Release dateJuly 7, 2009 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMzUwMzliYWQtZTQ3My00Y2E0LTk0NzAtMTQ3MDdhNGUwMjc1XkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt6609270,Dorehami,2016,\N,90,Comedy Game-Show Talk-Show,6.8,6472,,It's a combination of talk-show and stand-up comedy.,"Release dateMarch 18, 2016 (Iran)",,Persian,"https://m.media-amazon.com/images/M/MV5BOWYzMjAzNWMtM2VjNC00MThiLWJiNDItNTVkYzE4MTA1MTY0XkEyXkFqcGdeQXVyNjAxMTAwNjc@._V1_QL75_UY281_CR13,0,190,281_.jpg"
tt14681924,My Adventures with Superman,2023,\N,23,Action Adventure Animation,7.6,6465,,"Clark Kent builds his secret Superman identity and embraces his role as the hero of Metropolis, while sharing adventures and falling in love with Lois, a star investigative journalist, who a... Read all","Release dateJuly 6, 2023 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BZjA5NWI3MDQtOWEwYi00ODBiLWE3YWMtNzE3ODUwOTAxY2I3XkEyXkFqcGdeQXVyODA4OTIyMzY@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt5045900,She Was Pretty,2015,2015,60,Comedy Romance,7.6,6463,,"When Ji Sung-Joon was young, he was ugly. As he grew up, he began to have an attractive appearance. When Kim Hye-Jin was young, she was pretty. As she grew up, she became ugly. Ji Sung-Joon ... Read all","Release dateSeptember 16, 2015 (South Korea)",,,"https://m.media-amazon.com/images/M/MV5BNmM5YTc5MmEtMzRjNi00NWVlLTkyMmItNTRhMjViY2JlNzE0XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt0809488,The Godfather Saga,1977,1977,109,Crime Drama Thriller,9.5,6462,,The Godfather (1972) and The Godfather Part II (1974) were re-edited together in chronological order with additional footage added.,"Release dateNovember 12, 1977 (United States)",,RussianEnglish,"https://m.media-amazon.com/images/M/MV5BNzk3NmZmMjgtMjA4NS00MjdkLTlkZmMtZGFkMDAyNWU4NDdlXkEyXkFqcGdeQXVyODAyNDE3Mw@@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt10971022,The Crew,2021,2021,\N,Comedy,6.5,6460,,Life in the garage swerves off track for a NASCAR crew chief and his tight-knit racing team when a new boss steps in and shakes things up.,"Release dateFebruary 15, 2021 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BN2JjZTdmMGQtOWU5NC00MTdjLTlkMjgtMzBjNDQ3MDFmZmE0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt15565872,A Spy Among Friends,2022,2022,55,Drama Thriller,7.2,6457,,"In England in 1963, Nicholas Elliott works for MI6 but is left in turmoil when he learns his close friend and colleague Kim Philby had been secretly working as a double agent for the KGB and... Read all","Release dateMarch 12, 2023 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYzg3MGRmYjUtMTYxZi00YWU0LThhNzktMDk5NGRlNTRlN2RkXkEyXkFqcGdeQXVyMTAxNzQ1NzI@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt12994356,The Cleaner,2021,\N,30,Comedy,7.1,6451,,"Paul 'Wicky' Wickstead, a state-certified cleaning technician, is responsible for the removal of any signs of death from crime scenes.","Release dateSeptember 10, 2021 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNGU5ODgxYzItYWRmMi00YjkxLWE4YzAtYTUyYmNkNWU2OTY2XkEyXkFqcGdeQXVyNjI2OTgxNzY@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt12125238,Ek Thi Begum,2020,2020,27,Crime Drama,8.5,6447,,"Inspired by true events - 'Ek Thi Begum', is the untold revenge story of Ashraf a.k.a Sapna.","Release dateApril 8, 2020 (India)",,MarathiHindi,"https://m.media-amazon.com/images/M/MV5BMjRkOGMxMjctYjZlYi00ZWRmLWJlZGEtNjc2ZmQ5MzMzNDE2XkEyXkFqcGdeQXVyMTE0Nzg1NjQ2._V1_QL75_UX190_CR0,11,190,281_.jpg"
tt0907683,Beck,1997,\N,90,Crime Mystery Thriller,7.5,6445,,"Commissioner Martin Beck and his eccentric partner Gunvald Larsson investigate murders in Stockholm, Sweden.","Release dateDecember 12, 1999 (Sweden)",,Swedish,"https://m.media-amazon.com/images/M/MV5BNWYzOTI5NTktNmY0Mi00Njc4LThiNDMtZDkyODFjNjRhZDY0XkEyXkFqcGdeQXVyMTMwOTMzNzU@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt6437276,For The People,2018,2019,43,Drama,7.3,6439,,"Set in the Southern District of New York Federal Court, brand-new lawyers work for both the defense and the prosecution as they handle the most high-profile and high-stakes cases in the coun... Read all","Release dateMarch 13, 2018 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTU4MzAwNDgyOV5BMl5BanBnXkFtZTgwMDEyMjE2NDM@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt8585954,My ID Is Gangnam Beauty,2018,2018,60,Comedy Romance,7.3,6436,,"Kang Mi Rae recovers her self esteem after being bullied as she gets to know Do Kyung Suk after getting plastic surgery. Then she gets called the ""Gangnam plastic surgery monster.""","Release dateMarch 1, 2022 (United States)",,Korean,"https://m.media-amazon.com/images/M/MV5BY2Q2ODg0ZGEtNGY2Ni00MjQzLWE5MWMtOGYwMDBkNTlhNjNjXkEyXkFqcGdeQXVyNzk0NTA5NQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt2742174,Friends with Better Lives,2014,2014,22,Comedy,7,6431,,A comedy centered around six 30-something friends who each think the other has it better.,"Release dateMarch 31, 2014 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMjAyNDA4OTk2NF5BMl5BanBnXkFtZTgwNzczNjc2MTE@._V1_QL75_UY281_CR12,0,190,281_.jpg"
tt6601082,Rise of the Teenage Mutant Ninja Turtles,2018,2020,22,Action Adventure Animation,5.8,6431,,Four mutant turtle brothers go on adventures where they end up tapping into mystic ninja powers.,"Release dateJuly 20, 2018 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BODliYWE0NTQtMGM3NC00MmUxLTk4NjYtODM1OGRiYmRkYTBjXkEyXkFqcGdeQXVyODA4OTIyMzY@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt10207090,Pandora,2019,2020,42,Action Drama Sci-Fi,4.3,6425,,"Set in the year 2199, a young woman who has lost everything finds a new life at Earth's Space Training Academy where she learns to defend the galaxy from intergalactic threats.","Release dateJuly 16, 2019 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BN2MwZTNjOGEtMjQ5Yi00ZGUwLWE5ZGQtYThkY2Y4MmZjMDZjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt1771072,Common Law,2012,2012,43,Comedy Crime,7.8,6424,,"Centers on cops Wes Mitchell and Travis Marks, who have a problem -- each other -- so their captain sends them to couples therapy.","Release dateMay 11, 2012 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTQ5NjI0NjEzMF5BMl5BanBnXkFtZTcwNzg3MTc3Nw@@._V1_QL75_UY281_CR14,0,190,281_.jpg"
tt11617848,50M²,2021,2021,45,Comedy Drama Thriller,6.8,6403,,"After being betrayed by his boss, a hitman hides out in a vacant tailor shop, where he's mistaken for the late owner's son, an identity he decides to embrace.","Release dateJanuary 27, 2021 (United States)",,Turkish,"https://m.media-amazon.com/images/M/MV5BOWM4NTE0ZGItNjc4My00M2EyLWI5YzctZTQ0ZTY1ZGVlYzRmXkEyXkFqcGdeQXVyMTAxOTI3NjI2._V1_QL75_UY281_CR15,0,190,281_.jpg"
tt22646714,Killer Sally,2022,2022,50,Crime Documentary,6.7,6403,,"Interviews with friends, family and Sally McNeil herself chart a bodybuilding couple's rocky marriage and its shocking end in a Valentine's Day murder.","Release dateNovember 2, 2022 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNjAzZDc1NGYtNDU2Mi00NjU0LTk4N2QtZGQwNjIyMDE2NGY0XkEyXkFqcGdeQXVyMTQ0Mjg4ODE@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0432232,The Century of the Self,2002,2002,59,Documentary,8.8,6399,,A documentary about the rise of psychoanalysis as a powerful means of persuasion for both governments and corporations.,"Release dateMarch 17, 2002 (United Kingdom)",,English,"https://m.media-amazon.com/images/M/MV5BYjllMDM4OTAtNWE3Ni00MjVjLTkwY2EtYjFjNmI0YTY4OTFhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,6,190,281_.jpg"
tt28480255,Ninja Kamui,2024,\N,23,Action Animation Crime,7.3,6399,,"Former ninja Joe Higan is ambushed by assassins who seek bloody revenge on him and his family for their betrayal, after escaping his clan and fleeing into rural America.","Release dateFebruary 10, 2024 (United States)",,JapaneseEnglish,"https://m.media-amazon.com/images/M/MV5BYzJjMDQyNzEtZjAxMS00OTg2LTg4YjYtYTlmZjJkZjc3MDhiXkEyXkFqcGdeQXVyMTY0ODA4Njkw._V1_QL75_UY281_CR46,0,190,281_.jpg"
tt0088580,Neighbours,1985,\N,22,Drama Romance,5.6,6398,,Australian soap opera exploring the lives and relationships of the residents of Ramsay Street in a suburb of Melbourne called Erinsborough.,"Release dateJune 3, 1991 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYjAxMzc1YjAtNGZkMS00MzQ5LThlNDEtNjBhOTliZTQ2MGNjXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt1600757,Kick Buttowski: Suburban Daredevil,2010,2012,23,Action Adventure Animation,6.7,6397,,A satirical look at a 10-year-old boy who aspires to be the most hardcore daredevil in existence.,"Release dateFebruary 12, 2010 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNGQwOTgyMjItNjBiMy00MTU0LThmOTQtN2RhODZjYmFmOGJlXkEyXkFqcGdeQXVyMTIwMjY0NjQz._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0376591,Empire Falls,2005,2005,99,Drama Romance,7.2,6394,,"A decaying New England town is the backdrop for its unique citizens, led by unassuming restaurant manager Miles Roby.","Release dateMay 28, 2005 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYzM3Yjg5MGEtMTM0MC00MDg0LWI5NzgtODI4ZDI5ZmI5ZDI0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR0,0,190,281_.jpg"
tt5722190,Brockmire,2017,2020,30,Comedy Drama Sport,8,6391,,"A famed Major League Baseball announcer who suffers an embarrassing, very public meltdown live on-air after discovering his beloved wife's serial infidelity, decides to reclaim his career an... Read all","Release dateApril 5, 2017 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMzU4NTYyMjI0N15BMl5BanBnXkFtZTgwMjc2NzEzNTM@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt0773264,House of Payne,2006,\N,30,Comedy Drama Family,3.6,6389,,A multi-generational family lives together under one roof.,"Release dateJune 21, 2006 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMTI0MzIxMTk1OF5BMl5BanBnXkFtZTcwODg4OTQ1MQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg"
tt4800878,Lucky Man,2016,2018,60,Action Crime Drama,7.1,6386,,From the mind of comic book legend Stan Lee comes a bold new action crime series about a brilliant but flawed police officer with the power to control luck.,"Release dateJanuary 22, 2016 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BNjk4MzU5OWEtZmJhMy00NjlmLWExOTktZTcxMzA5NzUyMTM3XkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt3592708,Blue Spring Ride,2014,2014,122,Animation Comedy Drama,7.5,6382,,"Revolves around Futaba, a girl who was in love with a boy named Ko Tanaka in middle school. However, it did not work because he transferred but in high school, her world is turned around onc... Read all","Release dateJuly 7, 2014 (Japan)",,Japanese,"https://m.media-amazon.com/images/M/MV5BYzBkOGIyMTMtZjViZC00NGY1LWFhMzItZGI2MmEwODIyYjVjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt7587362,Four Weddings and a Funeral,2019,2019,60,Comedy Romance,7.2,6382,,Television adaptation of the romantic comedy film 'Four Weddings and a Funeral'.,"Release dateJuly 31, 2019 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BYzIyNjRiYTktODFjMy00NjliLWIzODYtYmNmY2NmYmIyZWVkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt20779822,Bandon Mein Tha Dum!,2022,\N,48,Documentary Sport,8.8,6378,,Bandon Mein Tha Dum is a documentary series which follows the Border-Gavaskar Trophy Test series of 2020-21 which resulted in India stunningly defeating Australia at their home turf of Gabba... Read all,"Release dateJune 16, 2022 (India)",,EnglishHindi,"https://m.media-amazon.com/images/M/MV5BMzkwZjA3NTctZWRiZi00MjFjLWE1MTItZmQyMmIwYzRkMGQ3XkEyXkFqcGdeQXVyMTE0MzY0NjE1._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt2719784,Gang Related,2014,2014,46,Action Crime Drama,7.5,6372,,"As kid, Ryan Lopez got connected to gang boss Javier Acosta. He's now detective in LAPD's Gang Task Force. While secretly passing info on to Javier, he's a good cop 95% of the time.","Release dateMay 22, 2014 (United States)",,English,"https://m.media-amazon.com/images/M/MV5BMjE2MDQ5MjgzOF5BMl5BanBnXkFtZTgwNDA2Nzc4NTE@._V1_QL75_UY281_CR0,0,190,281_.jpg"
